window_id,payload_bytes,bursts,inflight_peak,buffer_max_bytes
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
36,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
37,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
38,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
39,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
40,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
41,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
42,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
43,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
44,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
45,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
46,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
47,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
48,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
49,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
50,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
51,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
52,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
53,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
54,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
55,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
56,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
57,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
58,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
59,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
60,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
61,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
62,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
63,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
64,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
65,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
66,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
67,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
68,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
69,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
70,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
71,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
72,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
73,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
74,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
75,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
76,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
77,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
78,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
79,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
80,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
81,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
82,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
83,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
84,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
85,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
86,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
87,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
88,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
89,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
90,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
91,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
92,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
93,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
94,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
95,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
96,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
97,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
98,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
99,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
100,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
101,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
102,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
103,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
104,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
105,0,0,25,0
106,0,0,25,0
106,0,0,25,0
106,0,0,25,0
